Regulon_ID,Regulator,Gene,Entrez_gene,IfCoexpDiseaseRelevantMutSig,GeneSymbol
3707,ENSG00000122592,ENSG00000135547,23493,yes,HEY2
3707,ENSG00000122592,ENSG00000130222,10912,yes,GADD45G
3707,ENSG00000122592,ENSG00000131094,10882,yes,C1QL1
3707,ENSG00000122592,ENSG00000112531,9444,yes,QKI
3707,ENSG00000122592,ENSG00000181449,6657,yes,SOX2
3707,ENSG00000122592,ENSG00000006468,2115,yes,ETV1
3707,ENSG00000122592,ENSG00000139352,429,yes,ASCL1
3727,ENSG00000124813,ENSG00000180891,404093,yes,CUEDC1
3727,ENSG00000124813,ENSG00000115109,57669,yes,EPB41L5
3727,ENSG00000124813,ENSG00000118946,27253,yes,PCDH17
3727,ENSG00000124813,ENSG00000112531,9444,yes,QKI
3727,ENSG00000124813,ENSG00000136451,7716,yes,VEZF1
3727,ENSG00000124813,ENSG00000148516,6935,yes,ZEB1
3727,ENSG00000124813,ENSG00000116747,6738,yes,TROVE2
3727,ENSG00000124813,ENSG00000006468,2115,yes,ETV1
3732,ENSG00000124813,ENSG00000186106,157567,yes,ANKRD46
3732,ENSG00000124813,ENSG00000167842,79003,yes,MIS12
3732,ENSG00000124813,ENSG00000125375,27109,yes,ATP5S
3732,ENSG00000124813,ENSG00000165516,23588,yes,KLHDC2
3732,ENSG00000124813,ENSG00000100564,5283,yes,PIGH
3732,ENSG00000124813,ENSG00000134480,902,yes,CCNH
3755,ENSG00000185122,ENSG00000103196,83716,yes,CRISPLD2
3755,ENSG00000185122,ENSG00000276482,10723,yes,SLC12A7
3755,ENSG00000185122,ENSG00000157240,8321,yes,FZD1
3755,ENSG00000185122,ENSG00000140464,5371,yes,PML
3755,ENSG00000185122,ENSG00000115677,3069,yes,HDLBP
3755,ENSG00000185122,ENSG00000072840,2121,yes,EVC
17,ENSG00000128709,ENSG00000119655,100616211,#N/A,NPC2
17,ENSG00000128709,ENSG00000006747,85477,#N/A,SCIN
17,ENSG00000128709,ENSG00000146094,79930,#N/A,DOK3
17,ENSG00000128709,ENSG00000075420,64778,#N/A,FNDC3B
17,ENSG00000128709,ENSG00000155307,64092,#N/A,SAMSN1
17,ENSG00000128709,ENSG00000105697,57817,#N/A,HAMP
17,ENSG00000128709,ENSG00000158714,56833,#N/A,SLAMF8
17,ENSG00000128709,ENSG00000075884,55843,#N/A,ARHGAP15
17,ENSG00000128709,ENSG00000124357,55577,#N/A,NAGK
17,ENSG00000128709,ENSG00000070540,55062,#N/A,WIPI1
17,ENSG00000128709,ENSG00000181631,53829,#N/A,P2RY13
17,ENSG00000128709,ENSG00000110446,51296,#N/A,SLC15A3
17,ENSG00000128709,ENSG00000111729,50856,#N/A,CLEC4A
17,ENSG00000128709,ENSG00000095585,29760,#N/A,BLNK
17,ENSG00000128709,ENSG00000129450,27180,#N/A,SIGLEC9
17,ENSG00000128709,ENSG00000168995,27036,#N/A,SIGLEC7
17,ENSG00000128709,ENSG00000162745,25903,#N/A,OLFML2B
17,ENSG00000128709,ENSG00000145779,25816,#N/A,TNFAIP8
17,ENSG00000128709,ENSG00000160223,23308,#N/A,ICOSLG
17,ENSG00000128709,ENSG00000119321,23307,#N/A,FKBP15
17,ENSG00000128709,ENSG00000004399,23129,#N/A,PLXND1
17,ENSG00000128709,ENSG00000105339,22898,#N/A,DENND3
17,ENSG00000128709,ENSG00000091592,22861,#N/A,NLRP1
17,ENSG00000128709,ENSG00000071073,11320,#N/A,MGAT4A
17,ENSG00000128709,ENSG00000139278,11010,#N/A,GLIPR1
17,ENSG00000128709,ENSG00000156127,10538,#N/A,BATF
17,ENSG00000128709,ENSG00000112343,10475,#N/A,TRIM38
17,ENSG00000128709,ENSG00000106100,10392,#N/A,NOD1
17,ENSG00000128709,ENSG00000145685,10184,#N/A,LHFPL2
17,ENSG00000128709,ENSG00000140497,10066,#N/A,SCAMP2
17,ENSG00000128709,ENSG00000130755,9535,#N/A,GMFG
17,ENSG00000128709,ENSG00000154734,9510,#N/A,ADAMTS1
17,ENSG00000128709,ENSG00000131370,9467,#N/A,SH3BP5
17,ENSG00000128709,ENSG00000112799,9450,#N/A,LY86
17,ENSG00000128709,ENSG00000110031,9404,#N/A,LPXN
17,ENSG00000128709,ENSG00000108639,9144,#N/A,SYNGR2
17,ENSG00000128709,ENSG00000003402,8837,#N/A,CFLAR
17,ENSG00000128709,ENSG00000066294,8832,#N/A,CD84
17,ENSG00000128709,ENSG00000099250,8829,#N/A,NRP1
17,ENSG00000128709,ENSG00000141655,8792,#N/A,TNFRSF11A
17,ENSG00000128709,ENSG00000125753,7408,#N/A,VASP
17,ENSG00000128709,ENSG00000175567,7351,#N/A,UCP2
17,ENSG00000128709,ENSG00000011600,7305,#N/A,TYROBP
17,ENSG00000128709,ENSG00000137801,7057,#N/A,THBS1
17,ENSG00000128709,ENSG00000057252,6646,#N/A,SOAT1
17,ENSG00000128709,ENSG00000160691,6464,#N/A,SHC1
17,ENSG00000128709,ENSG00000110876,6404,#N/A,SELPLG
17,ENSG00000128709,ENSG00000169413,6039,#N/A,RNASE6
17,ENSG00000128709,ENSG00000169385,6036,#N/A,RNASE2
17,ENSG00000128709,ENSG00000148908,6001,#N/A,RGS10
17,ENSG00000128709,ENSG00000090104,5996,#N/A,RGS1
17,ENSG00000128709,ENSG00000162924,5966,#N/A,REL
17,ENSG00000128709,ENSG00000128340,5880,#N/A,RAC2
17,ENSG00000128709,ENSG00000262418,5788,#N/A,PTPRC
17,ENSG00000128709,ENSG00000073756,5743,#N/A,PTGS2
17,ENSG00000128709,ENSG00000171522,5734,#N/A,PTGER4
17,ENSG00000128709,ENSG00000197746,5660,#N/A,PSAP
17,ENSG00000128709,ENSG00000122862,5552,#N/A,SRGN
17,ENSG00000128709,ENSG00000132170,5468,#N/A,PPARG
17,ENSG00000128709,ENSG00000115956,5341,#N/A,PLEK
17,ENSG00000128709,ENSG00000197943,5336,#N/A,PLCG2
17,ENSG00000128709,ENSG00000171608,5293,#N/A,PIK3CD
17,ENSG00000128709,ENSG00000004799,5166,#N/A,PDK4
17,ENSG00000128709,ENSG00000135124,5025,#N/A,P2RX4
17,ENSG00000128709,ENSG00000275990,4689,#N/A,NCF4
17,ENSG00000128709,ENSG00000116701,4688,#N/A,NCF2
17,ENSG00000128709,ENSG00000183486,4600,#N/A,MX2
17,ENSG00000128709,ENSG00000130830,4354,#N/A,MPP1
17,ENSG00000128709,ENSG00000090382,4069,#N/A,LYZ
17,ENSG00000128709,ENSG00000054219,4065,#N/A,LY75
17,ENSG00000128709,ENSG00000111321,4055,#N/A,LTBR
17,ENSG00000128709,ENSG00000107798,3988,#N/A,LIPA
17,ENSG00000128709,ENSG00000168961,3965,#N/A,LGALS9
17,ENSG00000128709,ENSG00000182866,3932,#N/A,LCK
17,ENSG00000128709,ENSG00000160255,3689,#N/A,ITGB2
17,ENSG00000128709,ENSG00000115232,3676,#N/A,ITGA4
17,ENSG00000128709,ENSG00000150782,3606,#N/A,IL18
17,ENSG00000128709,ENSG00000160712,3570,#N/A,IL6R
17,ENSG00000128709,ENSG00000077238,3566,#N/A,IL4R
17,ENSG00000128709,ENSG00000197081,3482,#N/A,IGF2R
17,ENSG00000128709,ENSG00000027697,3459,#N/A,IFNGR1
17,ENSG00000128709,ENSG00000180353,3059,#N/A,HCLS1
17,ENSG00000128709,ENSG00000136732,2995,#N/A,GYPC
17,ENSG00000128709,ENSG00000030582,2896,#N/A,GRN
17,ENSG00000128709,ENSG00000060558,2769,#N/A,GNA15
17,ENSG00000128709,ENSG00000075426,2355,#N/A,FOSL2
17,ENSG00000128709,ENSG00000115414,2335,#N/A,FN1
17,ENSG00000128709,ENSG00000076258,2329,#N/A,FMO4
17,ENSG00000128709,ENSG00000000938,2268,#N/A,FGR
17,ENSG00000128709,ENSG00000158869,2207,#N/A,FCER1G
17,ENSG00000128709,ENSG00000165140,2203,#N/A,FBP1
17,ENSG00000128709,ENSG00000185862,2124,#N/A,EVI2B
17,ENSG00000128709,ENSG00000106991,2022,#N/A,ENG
17,ENSG00000128709,ENSG00000021355,1992,#N/A,SERPINB1
17,ENSG00000128709,ENSG00000155850,1836,#N/A,SLC26A2
17,ENSG00000128709,ENSG00000134516,1794,#N/A,DOCK2
17,ENSG00000128709,ENSG00000153071,1601,#N/A,DAB2
17,ENSG00000128709,ENSG00000138061,1545,#N/A,CYP1B1
17,ENSG00000128709,ENSG00000163131,1520,#N/A,CTSS
17,ENSG00000128709,ENSG00000121552,1475,#N/A,CSTA
17,ENSG00000128709,ENSG00000100368,1439,#N/A,CSF2RB
17,ENSG00000128709,ENSG00000203710,1378,#N/A,CR1
17,ENSG00000128709,ENSG00000108582,1362,#N/A,CPD
17,ENSG00000128709,ENSG00000064666,1265,#N/A,CNN2
17,ENSG00000128709,ENSG00000160791,1234,#N/A,CCR5
17,ENSG00000128709,ENSG00000109861,1075,#N/A,CTSC
17,ENSG00000128709,ENSG00000019582,972,#N/A,CD74
17,ENSG00000128709,ENSG00000114013,942,#N/A,CD86
17,ENSG00000128709,ENSG00000170458,929,#N/A,CD14
17,ENSG00000128709,ENSG00000020633,864,#N/A,RUNX3
17,ENSG00000128709,ENSG00000105974,857,#N/A,CAV1
17,ENSG00000128709,ENSG00000197405,728,#N/A,C5AR1
17,ENSG00000128709,ENSG00000104763,427,#N/A,ASAH1
17,ENSG00000128709,ENSG00000113273,411,#N/A,ARSB
17,ENSG00000128709,ENSG00000168421,399,#N/A,RHOH
17,ENSG00000128709,ENSG00000132965,241,#N/A,ALOX5AP
17,ENSG00000128709,ENSG00000112297,202,#N/A,AIM1
17,ENSG00000128709,ENSG00000282608,140,#N/A,ADORA3
17,ENSG00000128709,ENSG00000107796,59,#N/A,ACTA2
17,ENSG00000128709,ENSG00000175899,2,#N/A,A2M
23,ENSG00000150281,ENSG00000137767,58472,#N/A,SQRDL
23,ENSG00000150281,ENSG00000093072,51816,#N/A,CECR1
23,ENSG00000150281,ENSG00000110446,51296,#N/A,SLC15A3
23,ENSG00000150281,ENSG00000129450,27180,#N/A,SIGLEC9
23,ENSG00000150281,ENSG00000071073,11320,#N/A,MGAT4A
23,ENSG00000150281,ENSG00000130429,10095,#N/A,ARPC1B
23,ENSG00000150281,ENSG00000013364,9961,#N/A,MVP
23,ENSG00000150281,ENSG00000099250,8829,#N/A,NRP1
23,ENSG00000150281,ENSG00000118640,8673,#N/A,VAMP8
23,ENSG00000150281,ENSG00000086730,7462,#N/A,LAT2
23,ENSG00000150281,ENSG00000111424,7421,#N/A,VDR
23,ENSG00000150281,ENSG00000137801,7057,#N/A,THBS1
23,ENSG00000150281,ENSG00000165025,6850,#N/A,SYK
23,ENSG00000150281,ENSG00000149418,6768,#N/A,ST14
23,ENSG00000150281,ENSG00000057252,6646,#N/A,SOAT1
23,ENSG00000150281,ENSG00000160691,6464,#N/A,SHC1
23,ENSG00000150281,ENSG00000110876,6404,#N/A,SELPLG
23,ENSG00000150281,ENSG00000169385,6036,#N/A,RNASE2
23,ENSG00000150281,ENSG00000156711,5603,#N/A,MAPK13
23,ENSG00000150281,ENSG00000137841,5330,#N/A,PLCB2
23,ENSG00000150281,ENSG00000004799,5166,#N/A,PDK4
23,ENSG00000150281,ENSG00000161638,3678,#N/A,ITGA5
23,ENSG00000150281,ENSG00000131724,3597,#N/A,IL13RA1
23,ENSG00000150281,ENSG00000090339,3383,#N/A,ICAM1
23,ENSG00000150281,ENSG00000000938,2268,#N/A,FGR
23,ENSG00000150281,ENSG00000106991,2022,#N/A,ENG
23,ENSG00000150281,ENSG00000138061,1545,#N/A,CYP1B1
23,ENSG00000150281,ENSG00000101160,1522,#N/A,CTSZ
23,ENSG00000150281,ENSG00000119535,1441,#N/A,CSF3R
23,ENSG00000150281,ENSG00000100122,1414,#N/A,CRYBB1
23,ENSG00000150281,ENSG00000064666,1265,#N/A,CNN2
23,ENSG00000150281,ENSG00000245848,1050,#N/A,CEBPA
23,ENSG00000150281,ENSG00000105974,857,#N/A,CAV1
23,ENSG00000150281,ENSG00000197405,728,#N/A,C5AR1
23,ENSG00000150281,ENSG00000282608,140,#N/A,ADORA3
23,ENSG00000150281,ENSG00000121281,113,#N/A,ADCY7
156,ENSG00000178573,ENSG00000130300,83483,#N/A,PLVAP
156,ENSG00000178573,ENSG00000173269,79812,#N/A,MMRN2
156,ENSG00000178573,ENSG00000008516,64386,#N/A,MMP25
156,ENSG00000178573,ENSG00000130158,57572,#N/A,DOCK6
156,ENSG00000178573,ENSG00000105538,54922,#N/A,RASIP1
156,ENSG00000178573,ENSG00000203883,54345,#N/A,SOX18
156,ENSG00000178573,ENSG00000086991,50507,#N/A,NOX4
156,ENSG00000178573,ENSG00000138722,22915,#N/A,MMRN1
156,ENSG00000178573,ENSG00000050555,10319,#N/A,LAMC3
156,ENSG00000178573,ENSG00000136111,9882,#N/A,TBC1D4
156,ENSG00000178573,ENSG00000197859,9719,#N/A,ADAMTSL2
156,ENSG00000178573,ENSG00000160888,9592,#N/A,IER2
156,ENSG00000178573,ENSG00000068001,8692,#N/A,HYAL2
156,ENSG00000178573,ENSG00000276336,8578,#N/A,SCARF1
156,ENSG00000178573,ENSG00000174804,8322,#N/A,FZD4
156,ENSG00000178573,ENSG00000066056,7075,#N/A,TIE1
156,ENSG00000178573,ENSG00000185339,6948,#N/A,TCN2
156,ENSG00000178573,ENSG00000027075,5583,#N/A,PRKCH
156,ENSG00000178573,ENSG00000113721,5159,#N/A,PDGFRB
156,ENSG00000178573,ENSG00000164867,4846,#N/A,NOS3
156,ENSG00000178573,ENSG00000173801,3728,#N/A,JUP
156,ENSG00000178573,ENSG00000137273,2295,#N/A,FOXF2
156,ENSG00000178573,ENSG00000138792,2028,#N/A,ENPEP
156,ENSG00000178573,ENSG00000087237,1071,#N/A,CETP
156,ENSG00000178573,ENSG00000158825,978,#N/A,CDA
156,ENSG00000178573,ENSG00000174059,947,#N/A,CD34
174,ENSG00000007866,ENSG00000159216,100506403,#N/A,RUNX1
174,ENSG00000007866,ENSG00000162711,114548,#N/A,NLRP3
174,ENSG00000007866,ENSG00000135838,80896,#N/A,NPL
174,ENSG00000007866,ENSG00000163814,64866,#N/A,CDCP1
174,ENSG00000007866,ENSG00000133574,55303,#N/A,GIMAP4
174,ENSG00000007866,ENSG00000070540,55062,#N/A,WIPI1
174,ENSG00000007866,ENSG00000136404,53346,#N/A,TM6SF1
174,ENSG00000007866,ENSG00000110934,51411,#N/A,BIN2
174,ENSG00000007866,ENSG00000135723,29109,#N/A,FHOD1
174,ENSG00000007866,ENSG00000103490,29108,#N/A,PYCARD
174,ENSG00000007866,ENSG00000135269,26136,#N/A,TES
174,ENSG00000007866,ENSG00000162745,25903,#N/A,OLFML2B
174,ENSG00000007866,ENSG00000118985,22936,#N/A,ELL2
174,ENSG00000007866,ENSG00000071073,11320,#N/A,MGAT4A
174,ENSG00000007866,ENSG00000042980,10863,#N/A,ADAM28
174,ENSG00000007866,ENSG00000112343,10475,#N/A,TRIM38
174,ENSG00000007866,ENSG00000130429,10095,#N/A,ARPC1B
174,ENSG00000007866,ENSG00000140497,10066,#N/A,SCAMP2
174,ENSG00000007866,ENSG00000241399,9936,#N/A,CD302
174,ENSG00000007866,ENSG00000139436,9815,#N/A,GIT2
174,ENSG00000007866,ENSG00000124831,9208,#N/A,LRRFIP1
174,ENSG00000007866,ENSG00000155465,9056,#N/A,SLC7A7
174,ENSG00000007866,ENSG00000099250,8829,#N/A,NRP1
174,ENSG00000007866,ENSG00000118640,8673,#N/A,VAMP8
174,ENSG00000007866,ENSG00000026297,8635,#N/A,RNASET2
174,ENSG00000007866,ENSG00000162511,7805,#N/A,LAPTM5
174,ENSG00000007866,ENSG00000111424,7421,#N/A,VDR
174,ENSG00000007866,ENSG00000175567,7351,#N/A,UCP2
174,ENSG00000007866,ENSG00000187554,7100,#N/A,TLR5
174,ENSG00000007866,ENSG00000066336,6688,#N/A,SPI1
174,ENSG00000007866,ENSG00000148908,6001,#N/A,RGS10
174,ENSG00000007866,ENSG00000090104,5996,#N/A,RGS1
174,ENSG00000007866,ENSG00000262418,5788,#N/A,PTPRC
174,ENSG00000007866,ENSG00000171522,5734,#N/A,PTGER4
174,ENSG00000007866,ENSG00000102580,5611,#N/A,DNAJC3
174,ENSG00000007866,ENSG00000122862,5552,#N/A,SRGN
174,ENSG00000007866,ENSG00000277377,5265,#N/A,SERPINA1
174,ENSG00000007866,ENSG00000173391,4973,#N/A,OLR1
174,ENSG00000007866,ENSG00000275990,4689,#N/A,NCF4
174,ENSG00000007866,ENSG00000130830,4354,#N/A,MPP1
174,ENSG00000007866,ENSG00000131446,4245,#N/A,MGAT1
174,ENSG00000007866,ENSG00000254087,4067,#N/A,LYN
174,ENSG00000007866,ENSG00000104903,4066,#N/A,LYL1
174,ENSG00000007866,ENSG00000150782,3606,#N/A,IL18
174,ENSG00000007866,ENSG00000172349,3603,#N/A,IL16
174,ENSG00000007866,ENSG00000131724,3597,#N/A,IL13RA1
174,ENSG00000007866,ENSG00000115594,3554,#N/A,IL1R1
174,ENSG00000007866,ENSG00000197081,3482,#N/A,IGF2R
174,ENSG00000007866,ENSG00000027697,3459,#N/A,IFNGR1
174,ENSG00000007866,ENSG00000180353,3059,#N/A,HCLS1
174,ENSG00000007866,ENSG00000030582,2896,#N/A,GRN
174,ENSG00000007866,ENSG00000075426,2355,#N/A,FOSL2
174,ENSG00000007866,ENSG00000115414,2335,#N/A,FN1
174,ENSG00000007866,ENSG00000185862,2124,#N/A,EVI2B
174,ENSG00000007866,ENSG00000021355,1992,#N/A,SERPINB1
174,ENSG00000007866,ENSG00000153071,1601,#N/A,DAB2
174,ENSG00000007866,ENSG00000138061,1545,#N/A,CYP1B1
174,ENSG00000007866,ENSG00000101160,1522,#N/A,CTSZ
174,ENSG00000007866,ENSG00000163131,1520,#N/A,CTSS
174,ENSG00000007866,ENSG00000164733,1508,#N/A,CTSB
174,ENSG00000007866,ENSG00000119535,1441,#N/A,CSF3R
174,ENSG00000007866,ENSG00000100368,1439,#N/A,CSF2RB
174,ENSG00000007866,ENSG00000182578,1436,#N/A,CSF1R
174,ENSG00000007866,ENSG00000111269,1389,#N/A,CREBL2
174,ENSG00000007866,ENSG00000136867,1318,#N/A,SLC31A2
174,ENSG00000007866,ENSG00000064666,1265,#N/A,CNN2
174,ENSG00000007866,ENSG00000143119,963,#N/A,CD53
174,ENSG00000007866,ENSG00000106952,944,#N/A,TNFSF8
174,ENSG00000007866,ENSG00000170458,929,#N/A,CD14
174,ENSG00000007866,ENSG00000020633,864,#N/A,RUNX3
174,ENSG00000007866,ENSG00000105974,857,#N/A,CAV1
174,ENSG00000007866,ENSG00000197405,728,#N/A,C5AR1
174,ENSG00000007866,ENSG00000113273,411,#N/A,ARSB
174,ENSG00000007866,ENSG00000168421,399,#N/A,RHOH
174,ENSG00000007866,ENSG00000132965,241,#N/A,ALOX5AP
174,ENSG00000007866,ENSG00000006534,221,#N/A,ALDH3B1
174,ENSG00000007866,ENSG00000175899,2,#N/A,A2M
191,ENSG00000125820,ENSG00000171456,171023,#N/A,ASXL1
191,ENSG00000125820,ENSG00000084463,51729,#N/A,WBP11
191,ENSG00000125820,ENSG00000162402,23358,#N/A,USP24
191,ENSG00000125820,ENSG00000101596,23347,#N/A,SMCHD1
191,ENSG00000125820,ENSG00000100603,22938,#N/A,SNW1
191,ENSG00000125820,ENSG00000101367,22919,#N/A,MAPRE1
191,ENSG00000125820,ENSG00000121774,10657,#N/A,KHDRBS1
191,ENSG00000125820,ENSG00000282958,10236,#N/A,HNRNPR
191,ENSG00000125820,ENSG00000101337,9777,#N/A,TM9SF4
191,ENSG00000125820,ENSG00000075856,9733,#N/A,SART3
191,ENSG00000125820,ENSG00000172262,7690,#N/A,ZNF131
191,ENSG00000125820,ENSG00000129351,3609,#N/A,ILF3
191,ENSG00000125820,ENSG00000135486,3178,#N/A,HNRNPA1
191,ENSG00000125820,ENSG00000109606,1665,#N/A,DHX15
191,ENSG00000125820,ENSG00000153922,1105,#N/A,CHD1
221,ENSG00000020633,ENSG00000028137,102465836,#N/A,TNFRSF1B
221,ENSG00000020633,ENSG00000141526,102465472,#N/A,SLC16A3
221,ENSG00000020633,ENSG00000159216,100506403,#N/A,RUNX1
221,ENSG00000020633,ENSG00000075420,64778,#N/A,FNDC3B
221,ENSG00000020633,ENSG00000105697,57817,#N/A,HAMP
221,ENSG00000020633,ENSG00000075884,55843,#N/A,ARHGAP15
221,ENSG00000020633,ENSG00000113269,55819,#N/A,RNF130
221,ENSG00000020633,ENSG00000138756,55589,#N/A,BMP2K
221,ENSG00000020633,ENSG00000070540,55062,#N/A,WIPI1
221,ENSG00000020633,ENSG00000091317,54918,#N/A,CMTM6
221,ENSG00000020633,ENSG00000110934,51411,#N/A,BIN2
221,ENSG00000020633,ENSG00000101916,51311,#N/A,TLR8
221,ENSG00000020633,ENSG00000065615,51167,#N/A,CYB5R4
221,ENSG00000020633,ENSG00000111729,50856,#N/A,CLEC4A
221,ENSG00000020633,ENSG00000136305,27141,#N/A,CIDEB
221,ENSG00000020633,ENSG00000135269,26136,#N/A,TES
221,ENSG00000020633,ENSG00000154589,23643,#N/A,LY96
221,ENSG00000020633,ENSG00000119321,23307,#N/A,FKBP15
221,ENSG00000020633,ENSG00000091592,22861,#N/A,NLRP1
221,ENSG00000020633,ENSG00000071073,11320,#N/A,MGAT4A
221,ENSG00000020633,ENSG00000167851,11314,#N/A,CD300A
221,ENSG00000020633,ENSG00000102879,11151,#N/A,CORO1A
221,ENSG00000020633,ENSG00000139278,11010,#N/A,GLIPR1
221,ENSG00000020633,ENSG00000042980,10863,#N/A,ADAM28
221,ENSG00000020633,ENSG00000277807,10859,#N/A,LILRB1
221,ENSG00000020633,ENSG00000156127,10538,#N/A,BATF
221,ENSG00000020633,ENSG00000112343,10475,#N/A,TRIM38
221,ENSG00000020633,ENSG00000145685,10184,#N/A,LHFPL2
221,ENSG00000020633,ENSG00000140497,10066,#N/A,SCAMP2
221,ENSG00000020633,ENSG00000111252,10019,#N/A,SH2B3
221,ENSG00000020633,ENSG00000154734,9510,#N/A,ADAMTS1
221,ENSG00000020633,ENSG00000112799,9450,#N/A,LY86
221,ENSG00000020633,ENSG00000110031,9404,#N/A,LPXN
221,ENSG00000020633,ENSG00000003402,8837,#N/A,CFLAR
221,ENSG00000020633,ENSG00000079277,8569,#N/A,MKNK1
221,ENSG00000020633,ENSG00000140030,8477,#N/A,GPR65
221,ENSG00000020633,ENSG00000015285,7454,#N/A,WAS
221,ENSG00000020633,ENSG00000163513,7048,#N/A,TGFBR2
221,ENSG00000020633,ENSG00000066336,6688,#N/A,SPI1
221,ENSG00000020633,ENSG00000142583,6518,#N/A,SLC2A5
221,ENSG00000020633,ENSG00000090104,5996,#N/A,RGS1
221,ENSG00000020633,ENSG00000162924,5966,#N/A,REL
221,ENSG00000020633,ENSG00000111679,5777,#N/A,PTPN6
221,ENSG00000020633,ENSG00000102580,5611,#N/A,DNAJC3
221,ENSG00000020633,ENSG00000135124,5025,#N/A,P2RX4
221,ENSG00000020633,ENSG00000131669,4814,#N/A,NINJ1
221,ENSG00000020633,ENSG00000198951,4668,#N/A,NAGA
221,ENSG00000020633,ENSG00000100345,4627,#N/A,MYH9
221,ENSG00000020633,ENSG00000131446,4245,#N/A,MGAT1
221,ENSG00000020633,ENSG00000090382,4069,#N/A,LYZ
221,ENSG00000020633,ENSG00000254087,4067,#N/A,LYN
221,ENSG00000020633,ENSG00000111321,4055,#N/A,LTBR
221,ENSG00000020633,ENSG00000119681,4053,#N/A,LTBP2
221,ENSG00000020633,ENSG00000168961,3965,#N/A,LGALS9
221,ENSG00000020633,ENSG00000043462,3937,#N/A,LCP2
221,ENSG00000020633,ENSG00000136167,3936,#N/A,LCP1
221,ENSG00000020633,ENSG00000182866,3932,#N/A,LCK
221,ENSG00000020633,ENSG00000160255,3689,#N/A,ITGB2
221,ENSG00000020633,ENSG00000169896,3684,#N/A,ITGAM
221,ENSG00000020633,ENSG00000161638,3678,#N/A,ITGA5
221,ENSG00000020633,ENSG00000110324,3587,#N/A,IL10RA
221,ENSG00000020633,ENSG00000160712,3570,#N/A,IL6R
221,ENSG00000020633,ENSG00000101336,3055,#N/A,HCK
221,ENSG00000020633,ENSG00000136732,2995,#N/A,GYPC
221,ENSG00000020633,ENSG00000060558,2769,#N/A,GNA15
221,ENSG00000020633,ENSG00000143641,2590,#N/A,GALNT2
221,ENSG00000020633,ENSG00000115414,2335,#N/A,FN1
221,ENSG00000020633,ENSG00000158869,2207,#N/A,FCER1G
221,ENSG00000020633,ENSG00000124491,2162,#N/A,F13A1
221,ENSG00000020633,ENSG00000185862,2124,#N/A,EVI2B
221,ENSG00000020633,ENSG00000106991,2022,#N/A,ENG
221,ENSG00000020633,ENSG00000021355,1992,#N/A,SERPINB1
221,ENSG00000020633,ENSG00000101160,1522,#N/A,CTSZ
221,ENSG00000020633,ENSG00000100368,1439,#N/A,CSF2RB
221,ENSG00000020633,ENSG00000111269,1389,#N/A,CREBL2
221,ENSG00000020633,ENSG00000203710,1378,#N/A,CR1
221,ENSG00000020633,ENSG00000136867,1318,#N/A,SLC31A2
221,ENSG00000020633,ENSG00000064666,1265,#N/A,CNN2
221,ENSG00000020633,ENSG00000160791,1234,#N/A,CCR5
221,ENSG00000020633,ENSG00000143119,963,#N/A,CD53
221,ENSG00000020633,ENSG00000106952,944,#N/A,TNFSF8
221,ENSG00000020633,ENSG00000114013,942,#N/A,CD86
221,ENSG00000020633,ENSG00000010610,920,#N/A,CD4
221,ENSG00000020633,ENSG00000020633,864,#N/A,RUNX3
221,ENSG00000020633,ENSG00000105974,857,#N/A,CAV1
221,ENSG00000020633,ENSG00000104763,427,#N/A,ASAH1
221,ENSG00000020633,ENSG00000177105,391,#N/A,RHOG
221,ENSG00000020633,ENSG00000275565,240,#N/A,ALOX5
221,ENSG00000020633,ENSG00000006534,221,#N/A,ALDH3B1
221,ENSG00000020633,ENSG00000169252,154,#N/A,ADRB2
221,ENSG00000020633,ENSG00000121281,113,#N/A,ADCY7
221,ENSG00000020633,ENSG00000175899,2,#N/A,A2M
261,ENSG00000276561,ENSG00000090376,102465249,#N/A,IRAK3
261,ENSG00000276561,ENSG00000162777,79961,#N/A,DENND2D
261,ENSG00000276561,ENSG00000104918,56729,#N/A,RETN
261,ENSG00000276561,ENSG00000135269,26136,#N/A,TES
261,ENSG00000276561,ENSG00000127951,10875,#N/A,FGL2
261,ENSG00000276561,ENSG00000112299,8876,#N/A,VNN1
261,ENSG00000276561,ENSG00000112303,8875,#N/A,VNN2
261,ENSG00000276561,ENSG00000121858,8743,#N/A,TNFSF10
261,ENSG00000276561,ENSG00000019169,8685,#N/A,MARCO
261,ENSG00000276561,ENSG00000117009,8564,#N/A,KMO
261,ENSG00000276561,ENSG00000077984,8530,#N/A,CST7
261,ENSG00000276561,ENSG00000149418,6768,#N/A,ST14
261,ENSG00000276561,ENSG00000274233,6352,#N/A,CCL5
261,ENSG00000276561,ENSG00000163993,6286,#N/A,S100P
261,ENSG00000276561,ENSG00000118849,5918,#N/A,RARRES1
261,ENSG00000276561,ENSG00000171522,5734,#N/A,PTGER4
261,ENSG00000276561,ENSG00000125384,5732,#N/A,PTGER2
261,ENSG00000276561,ENSG00000132170,5468,#N/A,PPARG
261,ENSG00000276561,ENSG00000182866,3932,#N/A,LCK
261,ENSG00000276561,ENSG00000136634,3586,#N/A,IL10
261,ENSG00000276561,ENSG00000115594,3554,#N/A,IL1R1
261,ENSG00000276561,ENSG00000145649,3001,#N/A,GZMA
261,ENSG00000276561,ENSG00000163739,2919,#N/A,CXCL1
261,ENSG00000276561,ENSG00000078098,2191,#N/A,FAP
